NodeID,DegreeCentrality,Betweenness,PageRank
2118,0.04655770183259039,6.712147207619149e-06,0.00034096173637292296
2624,0.04655770183259039,2.742057500447807e-05,0.00034827212305302003
1714,0.04631005448241703,3.4879116090548486e-05,0.0005151324228978031
1962,0.04631005448241703,7.231643050633702e-06,0.0003398350741887334
2586,0.04631005448241703,4.796326073868386e-06,0.00033748843837242456
2030,0.04631005448241703,7.068610905678322e-06,0.0003395947414409235
2625,0.04606240713224368,5.587701375417559e-06,0.0003367962588455917
1559,0.04606240713224368,5.323862515664463e-05,0.0005279078213323421
2184,0.04606240713224368,9.758362102206808e-06,0.0003414838331727235
2064,0.04606240713224368,8.00209503800084e-06,0.00033995384529049064
1707,0.04581475978207033,3.5996175042213484e-05,0.0005128931092303408
2275,0.04581475978207033,5.8179701839082895e-06,0.00033539451417543555
2615,0.04581475978207033,6.9476361573629536e-06,0.0003368651119511249
2593,0.04581475978207033,4.948710593284078e-06,0.0003340832838773083
2111,0.045567112431896976,0.00041233235263041023,0.0005576313541167954
2290,0.045567112431896976,4.688751107706833e-06,0.00033199392467774956
2103,0.045567112431896976,1.0416272049877314e-05,0.0003395349060168817
1078,0.045319465081723624,4.875552861399018e-05,0.0005069434233941202
2414,0.045319465081723624,8.140215083049222e-06,0.0003337430056750095
2323,0.045319465081723624,5.85621386413054e-06,0.00033270817644318886
1835,0.04507181773155027,0.0008210014088706819,0.0005452217677097289
1376,0.04507181773155027,0.0007910239758386783,0.0005180650615935584
2339,0.04507181773155027,1.037438722167662e-05,0.0003354025572170611
2600,0.04507181773155027,8.1417440687174e-06,0.0003337668675753903
1613,0.04507181773155027,4.1041947465083056e-05,0.0005114431612646901
2500,0.04482417038137692,5.508038768576057e-06,0.0003281716895789277
2104,0.04482417038137692,4.857828325285149e-06,0.0003280143686259132
2326,0.04457652303120356,6.331375636186113e-06,0.0003276388309725283
2271,0.04457652303120356,6.959869280100343e-06,0.00032970778285376835
1610,0.04432887568103021,3.7894706051827186e-05,0.0005003641267370859
2376,0.04432887568103021,1.608921947983375e-05,0.0003351348402783952
2395,0.04432887568103021,1.880602852549617e-05,0.0003312003166205989
1399,0.044081228330856856,4.690849864158944e-05,0.0005031124896682367
1984,0.044081228330856856,9.019183517630316e-06,0.00032920594468493326
2409,0.044081228330856856,7.519107602464063e-06,0.00032635102133832884
2492,0.044081228330856856,5.161481668055137e-06,0.0003239960549341499
2139,0.044081228330856856,4.832822328940739e-06,0.00032343327979462354
2093,0.043833580980683504,1.6200513142052278e-05,0.00032937907023903283
2468,0.043833580980683504,0.0012128795643890022,0.00036634489702468874
1622,0.043833580980683504,8.608098515414193e-05,0.0005030088722789563
2354,0.043833580980683504,4.846819809594184e-06,0.0003227925181488311
2045,0.04358593363051015,4.644707867636604e-06,0.00032045111780932374
2381,0.04358593363051015,5.537233168879129e-06,0.000320477485064464
1971,0.04358593363051015,6.903631075145205e-06,0.0003230608993067442
1979,0.04358593363051015,6.791519575711402e-06,0.0003232310102673297
2199,0.0433382862803368,0.0005837110011021374,0.0005474001908566319
1391,0.0433382862803368,4.075767919789525e-05,0.0004950229194450301
2278,0.04309063893016345,4.054038776231481e-05,0.0003275176807824966
2043,0.04309063893016345,5.44832964184677e-06,0.00031851760138412434
1211,0.042842991579990095,3.714364719623921e-05,0.0004891572250914299
2037,0.042842991579990095,2.8834271904733008e-05,0.00034235152005074033
2553,0.042842991579990095,1.1627476728218925e-05,0.0003212623664809191
2033,0.042842991579990095,4.918880334877263e-06,0.00031606978182977007
2200,0.042842991579990095,7.227616617400758e-06,0.0003178077173216947
2630,0.042842991579990095,4.981018412158794e-06,0.00031663716156992626
1966,0.04259534422981674,2.1236977732644784e-05,0.0003296220819862259
2081,0.04259534422981674,0.0004550816425702331,0.0005178680655169713
2356,0.04259534422981674,3.4412122356037043e-06,0.0003123321834178941
1551,0.04234769687964338,3.334369795309622e-05,0.0004835813931717489
2140,0.04234769687964338,4.597801729423194e-06,0.00031251416209052694
2007,0.04234769687964338,0.001423204066762908,0.0004933754393588054
686,0.04210004952947003,0.029721898375122454,0.0022193592598000193
1577,0.04210004952947003,0.03978470502937087,0.0005301520358229054
2404,0.04210004952947003,1.1396184901582735e-05,0.0003194987745433855
2124,0.04185240217929668,4.473868526686785e-06,0.00030942412964363414
1471,0.04185240217929668,5.392117361725396e-05,0.0005024648137424786
2460,0.04185240217929668,5.023269605606985e-06,0.0003106959198949327
2655,0.041604754829123326,3.7712153214064958e-06,0.000306225622088067
2374,0.041604754829123326,3.2261137780469685e-06,0.0003061934645706137
2352,0.041604754829123326,4.112609047878227e-06,0.0003067383539467449
2190,0.041604754829123326,3.82884813201559e-06,0.00030664900430282815
2069,0.041604754829123326,1.599540719981115e-05,0.0003208188317709393
2363,0.041357107478949974,4.236000020474714e-06,0.0003057488177390802
925,0.041357107478949974,0.0007564082942056416,0.00048445676923609954
946,0.04110946012877662,8.511510425286512e-05,0.00048084628682902646
2328,0.04110946012877662,0.00034403223047817726,0.0005092577599624839
1367,0.04110946012877662,4.879925192318114e-05,0.0004739846772732843
2638,0.04110946012877662,3.159922209266238e-06,0.00030246135780902743
2520,0.04086181277860327,6.7805246270229785e-06,0.00030470921768398186
1839,0.04086181277860327,3.0758887011726886e-05,0.0004679126768172421
2423,0.04086181277860327,4.254699369632248e-06,0.0003029637830096238
1059,0.04086181277860327,3.169628100030295e-05,0.00046994632312193443
2559,0.04086181277860327,3.4317290906614658e-06,0.0003021829359025978
2578,0.04061416542842991,3.236833154892345e-06,0.0003006315610699213
2598,0.04061416542842991,0.00021611125098542342,0.0004912432916381893
2108,0.04061416542842991,2.695552299680077e-06,0.00029937178729676954
2619,0.04061416542842991,4.370605129800071e-06,0.0003027278088262808
2054,0.04036651807825656,0.0003623958645890353,0.0004923090509451873
2550,0.040118870728083206,1.6097345622931525e-05,0.00031173886839756684
2074,0.040118870728083206,2.905717783865562e-06,0.0002960564079368921
2549,0.039871223377909853,2.784996842114518e-06,0.0002941755145307069
1918,0.039871223377909853,4.73149110246762e-06,0.0002968055263453244
2446,0.039871223377909853,3.70167954674899e-06,0.0002962921673865453
2283,0.039871223377909853,0.0005407704049450073,0.0005182841923498441
1554,0.0396235760277365,3.228550071230125e-05,0.0004594350663254522
2333,0.0396235760277365,0.0003108262531064636,0.0004868477777117438
2154,0.0396235760277365,7.333502700926489e-06,0.00029700881855588505
2112,0.0396235760277365,5.2416917490010535e-06,0.0002971340575785418
2482,0.0396235760277365,5.3169101349122685e-06,0.0002977140463359638
2289,0.0396235760277365,0.0010849112651255815,0.000567934524620748
2133,0.03937592867756315,0.0010130371965923293,0.0005787552543302723
1516,0.03937592867756315,1.6667350364547777e-05,0.000439893139968293
414,0.03937592867756315,0.047633372971723716,0.001800299047070226
2551,0.0391282813273898,1.0113155394128688e-05,0.0002941918987740536
2370,0.0391282813273898,2.8744193152211e-06,0.00029080869260063145
2020,0.0391282813273898,2.8134123545254295e-06,0.00029120168535311903
2121,0.0391282813273898,6.13915536516862e-06,0.0002928790172390809
1184,0.0391282813273898,2.6627651753855733e-05,0.00044594950293191314
2253,0.038880633977216444,4.047529425358448e-06,0.00029067092364744583
1736,0.03863298662704309,2.5690699020729066e-05,0.00043807852930130976
1185,0.03863298662704309,1.8782148890772806e-05,0.0004361552550076924
2087,0.03863298662704309,0.00016040267853873605,0.0004760795534840443
1522,0.03863298662704309,0.0006306175250255808,0.0004465716394287561
1813,0.03863298662704309,0.00010104677450332537,0.00048062132421869874
2308,0.03863298662704309,2.7420659271636185e-06,0.00028728561424049736
2561,0.03838533927686973,6.913939145137404e-06,0.00029093774829586473
2257,0.03838533927686973,4.435501432112923e-06,0.0002884328116514475
2005,0.03838533927686973,3.2420725314448433e-06,0.00028653724833216355
2299,0.03838533927686973,3.847450724922603e-06,0.0002861077269053553
1718,0.03838533927686973,0.037342870677963165,0.0005256521195978916
2095,0.03813769192669638,1.025135336432575e-05,0.00028649905079352516
993,0.03813769192669638,4.2643985408785316e-05,0.00044112930118304
2276,0.03813769192669638,3.795008278762735e-06,0.00028586203455214663
2282,0.03813769192669638,0.00020611900326276148,0.00047437881241400496
1986,0.03789004457652303,6.521586804336924e-06,0.00028776340125477443
2408,0.03789004457652303,2.5723392142807517e-06,0.00028252359469571484
1799,0.037642397226349676,2.2007124830607854e-05,0.00042905420514003945
2573,0.037642397226349676,4.622428175009073e-06,0.0002828532551799553
1238,0.037642397226349676,8.270580129473509e-05,0.0004491835163622033
2040,0.037642397226349676,1.6572281628448382e-05,0.0002911670296310457
2504,0.037394749876176324,3.876974084766275e-06,0.00028008841292183876
1929,0.037394749876176324,2.6351790099518183e-06,0.00027868801017176726
2654,0.037394749876176324,2.1747333851921308e-06,0.0002782232568941256
1557,0.037394749876176324,3.713451260765726e-05,0.0004357849867016011
2348,0.037394749876176324,7.403053072651683e-06,0.00028149800200999984
1879,0.03714710252600297,1.7091978552933128e-05,0.0004187585930437965
2336,0.03714710252600297,0.0002469769530240245,0.00045156491853003193
1017,0.03689945517582962,3.154655010472019e-05,0.0004299842159136469
2187,0.03665180782565626,0.00011496233137825913,0.00044260522004914454
1420,0.03665180782565626,0.0060565800200603525,0.0004405224865045449
1604,0.03665180782565626,9.650879358283616e-05,0.0004465162828494892
916,0.03640416047548291,0.0007164342020876606,0.0004215507306306313
2032,0.03640416047548291,0.00021646624898709438,0.0004465435819263743
2433,0.03640416047548291,8.229325159785238e-06,0.00027873187266934493
2083,0.03640416047548291,3.4808790399718596e-06,0.0002748323484132142
1146,0.03640416047548291,5.906065876789691e-05,0.00043113625144722685
2359,0.03640416047548291,1.915242195746632e-06,0.0002712856957461831
1331,0.036156513125309556,2.6190207602053476e-05,0.0004196207118178464
2430,0.036156513125309556,4.815758153909195e-06,0.0002752763839770673
1945,0.036156513125309556,0.00017514723665868487,0.00044095188932798693
2122,0.036156513125309556,2.3180560389545217e-06,0.00027055744225801655
1662,0.036156513125309556,1.949562723399257e-05,0.00041157929173758664
2495,0.0359088657751362,3.050915027847386e-06,0.00027056219757376417
1793,0.0359088657751362,1.816915587745284e-05,0.00040861788143362775
1603,0.0359088657751362,1.4860760267954738e-05,0.0004088053019908271
2546,0.03566121842496285,4.213965289319459e-06,0.0002704878434694079
2292,0.03516592372461615,0.00029516432340335395,0.00043168344075278825
1076,0.03516592372461615,2.1847289858434112e-05,0.000401929312952722
1132,0.03516592372461615,1.7528348421074123e-05,0.00040114290630736043
1222,0.03516592372461615,4.5186889944792966e-05,0.0004323638276214077
1447,0.03516592372461615,3.7403272111894135e-05,0.00042627966043836703
2117,0.03516592372461615,0.0007994001849131364,0.0004867956763361137
1006,0.03516592372461615,2.6672589094604587e-05,0.00041308197660900383
2575,0.034918276374442794,9.695920339491858e-06,0.0002687739396417026
2307,0.034918276374442794,2.0063733406952966e-06,0.0002620881300949421
2521,0.034918276374442794,4.99758954945444e-06,0.0002662929773116224
2063,0.034918276374442794,7.138054760472401e-06,0.00026691067236934193
2084,0.034918276374442794,2.225846142716135e-05,0.0002833103085986812
2068,0.034918276374442794,0.00021118721631269464,0.00043171889793359325
1107,0.034918276374442794,2.0082044777154354e-05,0.0003995770421380196
2511,0.03467062902426944,0.00022726602887492844,0.00042200551567794765
2212,0.03467062902426944,1.947633014335382e-06,0.00026171982306065413
2539,0.03467062902426944,2.274564674691807e-06,0.0002618562367400156
2386,0.03442298167409608,3.048951595819227e-06,0.0002604029649145618
2153,0.03442298167409608,0.0001292495033863265,0.00041363669747347367
1717,0.03442298167409608,2.3546449039396715e-05,0.00040167053680760593
2334,0.03442298167409608,1.4624596298237725e-05,0.00027335768923007845
1153,0.03442298167409608,1.5313414313249165e-05,0.0003935998209889879
2510,0.03417533432392273,0.0002441149600038404,0.0004224994102473688
2138,0.03417533432392273,0.00013379172622066753,0.00041829782013565
1361,0.03392768697374938,0.001997852308735733,0.0004212053215125315
2485,0.03392768697374938,2.5633420703528206e-06,0.0002580354867818763
1250,0.03392768697374938,2.8376954821803953e-05,0.0003925498148449817
2839,0.03392768697374938,5.7581075403270416e-05,0.0006164365020273616
1669,0.03392768697374938,1.494560104355686e-05,0.0003926743394363122
1329,0.033680039623576026,6.314533668303484e-05,0.0004048201878748591
2086,0.033680039623576026,2.3853670880313204e-06,0.000256609156948761
2115,0.033680039623576026,2.574685139557962e-06,0.00025628126356641226
1598,0.033680039623576026,7.173764179975423e-05,0.0004028967107085222
1488,0.033432392273402674,2.2607483801743858e-05,0.0003913623484427149
1256,0.033432392273402674,2.2171189621886384e-05,0.00039308571542632956
2469,0.033432392273402674,1.5116457817611762e-06,0.00025368562972877295
1997,0.033432392273402674,1.9542429839972466e-06,0.000253918133452645
2646,0.033432392273402674,7.687559988176916e-06,0.0002607139457382019
2555,0.033432392273402674,6.040512268316612e-05,0.00040780404053667954
2109,0.033432392273402674,1.6783172765735072e-06,0.0002535895929665909
2509,0.03318474492322932,0.00020090214995234943,0.0004164805140554016
1926,0.03318474492322932,0.0005027109323215644,0.00046287067195155293
2183,0.03318474492322932,0.00010524801955410094,0.00040029051669168497
2216,0.03293709757305597,2.798709137308911e-06,0.00025218370354288704
136,0.03293709757305597,0.026870359787398098,0.000633740325053682
376,0.03293709757305597,0.006195646424799404,0.0009014073664792467
2102,0.03268945022288261,0.00021971171163053034,0.00041197900615377327
2471,0.03268945022288261,0.00012950928016977321,0.0003965699691539874
1456,0.03268945022288261,1.6471979747154417e-05,0.0003796759026715343
1175,0.03268945022288261,5.322982532418267e-05,0.0003952630295620501
1509,0.03244180287270926,0.0005079453349450888,0.0003924403695921727
1816,0.03244180287270926,1.2662565479489445e-05,0.00036878728577764333
2556,0.03244180287270926,2.7663959624033243e-06,0.0002496672292098687
1791,0.03244180287270926,3.4680800743623724e-05,0.0003959609469070505
1757,0.03244180287270926,1.5992204919296347e-05,0.00037398895511629103
3363,0.03244180287270926,5.331767378340952e-05,0.0005929920269574417
2467,0.032194155522535906,1.805283577958442e-06,0.0002459752043636487
1902,0.032194155522535906,1.9555054540875547e-05,0.0003774796513775795
2268,0.032194155522535906,0.0009329267107992743,0.0004447269510609352
2623,0.032194155522535906,5.832191596824942e-06,0.00025006424236503384
1124,0.032194155522535906,4.159311602220278e-05,0.0004049619092802452
917,0.032194155522535906,0.00030633256973442395,0.0007331559412352088
2261,0.03194650817236255,1.6742582048751326e-06,0.00024425106822249364
2279,0.03194650817236255,0.00010464586482590922,0.00038807882479350534
2224,0.03194650817236255,9.90967831500797e-05,0.00039155990712538076
2072,0.03194650817236255,0.000255935125836773,0.0003972658418693663
980,0.0316988608221892,3.039545324452771e-05,0.00039098217355160755
2149,0.0316988608221892,6.423490697549018e-05,0.0003959726253540607
2165,0.0316988608221892,3.679360463345201e-06,0.00024701595597100717
1335,0.0316988608221892,1.3360592990216356e-05,0.0003643631139242208
1620,0.0316988608221892,0.00011738470254282394,0.00042609292737992956
2629,0.03145121347201585,0.0001602844585126325,0.0003856482992149286
1823,0.03145121347201585,1.6752381884082416e-05,0.00036649822669962987
1665,0.03145121347201585,1.3448161031818557e-05,0.00036311955898991725
2642,0.03145121347201585,0.0005477192676806005,0.00045188146162157577
2077,0.031203566121842496,1.395131396541518e-06,0.00023859792127674812
2463,0.031203566121842496,7.067414266224998e-05,0.0003806469192338291
1269,0.031203566121842496,1.4917563247620365e-05,0.00036560615935305027
896,0.031203566121842496,8.893556090702658e-05,0.0005810468584650816
1750,0.031203566121842496,1.8122397264772558e-05,0.0003660897720832051
2484,0.031203566121842496,2.340226913292017e-06,0.000240591964101466
2592,0.03095591877166914,7.177275173979108e-05,0.0003772601838637639
1230,0.03095591877166914,1.4453977730959916e-05,0.00036253498633886325
2327,0.03095591877166914,0.0002314670254163702,0.0003915715788632714
1491,0.03095591877166914,1.2316190268729058e-05,0.000355781101490491
1925,0.03095591877166914,5.538938797403366e-06,0.00024114855446970109
1467,0.03070827142149579,5.166366181261397e-05,0.0003784789508524199
2461,0.03070827142149579,0.00014025022914909032,0.0003824743115142303
1277,0.03070827142149579,8.854793741052349e-05,0.0005717524252620441
2506,0.03070827142149579,7.790656987384377e-06,0.0002440850361680693
1689,0.03070827142149579,1.2024856558152146e-05,0.00035675242448354516
2329,0.03070827142149579,5.530691208623756e-06,0.00023823622732963907
2237,0.03070827142149579,2.3377594327282087e-06,0.00023732232302918
1255,0.03070827142149579,3.979613738309244e-05,0.0003708890523081734
1570,0.03070827142149579,2.041947048342226e-05,0.00037217465231076846
1953,0.030460624071322436,1.3142680527777385e-06,0.00023418981834049705
1920,0.030460624071322436,4.043243520536302e-05,0.00036665221616317056
2302,0.030460624071322436,0.00026647228684941864,0.0003849853227792898
2038,0.030460624071322436,0.0005282096056613661,0.00043013719741530023
2071,0.030460624071322436,0.00015026766203737576,0.0003677636533939381
1867,0.030460624071322436,2.2612101844629057e-05,0.00036831005728318476
1683,0.030460624071322436,3.5518772788513934e-05,0.0003800865567164393
1079,0.030460624071322436,9.617910130907567e-06,0.00035105291205115793
1341,0.030460624071322436,1.3049740061982123e-05,0.00035434216959185976
2046,0.030460624071322436,1.065509985321038e-06,0.00023436238938718667
1101,0.030460624071322436,1.7114907801094542e-05,0.0003579609176178987
2247,0.03021297672114908,0.00025841149336317584,0.00038917062546590627
1668,0.03021297672114908,9.962634771031606e-06,0.0003498495963203513
2294,0.03021297672114908,0.00010518156982147082,0.00038172686763883137
1117,0.03021297672114908,1.819539450092823e-05,0.00035712958028679705
2319,0.03021297672114908,0.00013452877103818382,0.0003743664545303354
2649,0.03021297672114908,9.280755427469165e-05,0.00037398403752940266
475,0.03021297672114908,0.004998494829229479,0.0007853586142469621
2754,0.03021297672114908,5.751728040267654e-05,0.0005655666421479617
3101,0.03021297672114908,0.0003573586110090835,0.0006674953821990661
1330,0.03021297672114908,2.2959602654439985e-05,0.00036417074829816923
2300,0.03021297672114908,1.779794266494307e-05,0.0002598401796501396
1547,0.03021297672114908,8.878628935742608e-06,0.000345056212299589
1868,0.029965329370975728,1.4416551776891615e-05,0.00035418188547614284
2491,0.029965329370975728,0.0001915170377122742,0.00037320073521068635
2344,0.029965329370975728,0.00013672483836596653,0.00038037234146667327
2125,0.029965329370975728,4.922050295376463e-05,0.0003704675112274914
1761,0.029965329370975728,7.873056995334442e-05,0.0004128918397508554
1783,0.029965329370975728,0.00018900088928529575,0.0006557046711928994
1959,0.029717682020802376,0.00010631198724921813,0.00036903193469583573
1267,0.029717682020802376,7.85236662404676e-06,0.0003395246622273768
1947,0.029717682020802376,0.00012191269045870266,0.00037248078912898667
1004,0.029717682020802376,1.0828508875460318e-05,0.00034562439198682597
2174,0.029717682020802376,0.00020001515677620918,0.00038576778056714816
2241,0.029470034670629024,3.3211976396478634e-05,0.00036131200295898335
1842,0.029470034670629024,1.2628921755953869e-05,0.0003472402104498461
1849,0.029470034670629024,8.066848646725408e-06,0.0003378147312463942
3291,0.029470034670629024,7.755307788278453e-05,0.0006636532449854322
1600,0.028974739970282316,2.263795453626805e-05,0.0003478808526951377
1125,0.028974739970282316,1.0377806603524658e-05,0.00033692335791498626
2098,0.028974739970282316,1.355447427140285e-06,0.00022595010650115747
2418,0.028974739970282316,1.1100376308989712e-06,0.0002240536597759464
1617,0.028974739970282316,0.00044811973905964006,0.0003416128046572598
1675,0.028974739970282316,2.800995653317753e-05,0.0003686458459638072
1520,0.028974739970282316,1.9465484638600885e-05,0.0003554824501987939
2176,0.028974739970282316,0.00035800915235692363,0.0004228415828208123
1608,0.028974739970282316,1.4018118617007105e-05,0.0003435584162970275
2579,0.028727092620108963,9.267120730557376e-07,0.00022317977622561815
2223,0.028727092620108963,0.00014673872719370867,0.000360808857249858
3082,0.028727092620108963,4.739671072389197e-05,0.0006214442563998057
2742,0.028727092620108963,4.6855329078323223e-05,0.0006208216382096989
2631,0.028727092620108963,4.372800673107033e-06,0.00023007827104619966
2567,0.028727092620108963,5.728300887892073e-05,0.00034731644738801706
2053,0.02847944526993561,5.3438756178991154e-05,0.00034986437787729756
428,0.02847944526993561,0.06430906239323947,0.0007800171933479685
1721,0.02847944526993561,1.0039687427127781e-05,0.0003327331173251731
1752,0.02847944526993561,9.951411645795897e-06,0.00033207344117944606
2056,0.02847944526993561,1.9748971750701185e-05,0.0002497167493915105
966,0.02847944526993561,8.554714533926417e-06,0.0003291738391295724
3397,0.02847944526993561,7.907224379332909e-05,0.0006443413667682789
1173,0.02847944526993561,0.0009424796942841456,0.0003922993506374339
947,0.02847944526993561,1.8965795714310423e-05,0.00034684924961995197
637,0.02847944526993561,0.0015180451366008161,0.0006673468005384597
1214,0.028231797919762255,3.0161579086025095e-05,0.00036440238006022087
1619,0.028231797919762255,1.059638253397495e-05,0.0003322960741458971
2617,0.028231797919762255,0.0001715741154611359,0.00035332181905561877
2180,0.028231797919762255,6.254437972476516e-05,0.00034604446334943916
1172,0.027984150569588903,1.307883415944092e-05,0.00032981203958166994
2306,0.027984150569588903,8.841933683926125e-07,0.0002184183862740618
2189,0.027984150569588903,0.001002814103288684,0.00033351114386266385
1291,0.027984150569588903,8.631256125339732e-06,0.00032673471251458576
3320,0.027984150569588903,6.156881040840769e-05,0.0006258879880523716
1809,0.027984150569588903,1.1654000037236758e-05,0.00033237744804248844
3426,0.027984150569588903,5.254701487389545e-05,0.0005336866768163027
2477,0.027984150569588903,1.2688523003371223e-06,0.0002181735137133631
2552,0.02773650321941555,1.5693472262821104e-06,0.00021787078661933426
1597,0.02773650321941555,1.3542739624407425e-05,0.0003293156128279981
1563,0.02773650321941555,1.545166251432006e-05,0.0003369719814329474
2127,0.02773650321941555,0.00012497419820897712,0.0003552402029266649
1243,0.02773650321941555,1.697731063566897e-05,0.0003367498702431142
2039,0.02773650321941555,5.946850892574269e-05,0.00033940799933502777
1370,0.02773650321941555,9.161245788186617e-06,0.000325686983385194
1416,0.0274888558692422,1.6463093997905767e-05,0.00032463879667558534
2563,0.027241208519068846,1.4973735505414449e-06,0.0002149986394742695
2351,0.027241208519068846,2.5046126352978438e-05,0.00033269564004741544
1191,0.027241208519068846,2.0543446662859168e-05,0.0003283474224848604
2196,0.027241208519068846,1.1695750121019105e-05,0.0003328395897131374
2451,0.02699356116889549,0.00017455812054107038,0.00033739231899831875
2250,0.02699356116889549,0.00014276672460779288,0.00034971975147480693
953,0.02699356116889549,4.2468973901152703e-05,0.0003350080582190855
2194,0.02699356116889549,4.3009446342400995e-05,0.0003331792265448047
2169,0.02699356116889549,3.0341734527187083e-05,0.0003362444739978226
1104,0.02699356116889549,7.11016409220512e-05,0.0005021739497868153
1735,0.02699356116889549,9.386668061124003e-06,0.0003210131537145272
2338,0.02699356116889549,8.514587381701687e-06,0.0003274387548009634
